lum,pscale,up_std,low_std,obs,background
28,0.09042854563505934,0.12476841563181018,0.060595495074045685,test,variegated
36,0.23733602480106564,0.28794734773503106,0.20480760018942373,test,variegated
48,0.38550220050609535,0.46134881845634623,0.34041945458773365,test,variegated
60,0.49623015951829236,0.5901038614440192,0.44199432519308945,test,variegated
74,0.5984177431205574,0.7106005284169294,0.5341343778285235,test,variegated
92,0.7148145155770603,0.8449530406294556,0.6391202501442572,test,variegated
108,0.8412604333605024,0.9927617772143494,0.7536845752067355,test,variegated
125,0.9379673914238117,1.1105585350847909,0.8422485297817519,test,variegated
137,1.0,1.1866380106817773,0.893312565654508,test,variegated
22,0.0,0.0,0.0,test,homogeneous
28,0.08170506200338891,0.11724962686711642,0.05356064230809572,test,homogeneous
36,0.1607943826343703,0.20644345235408362,0.12884676856831362,test,homogeneous
48,0.2995500829747419,0.3658192589581021,0.26016774297802925,test,homogeneous
60,0.4471352267010621,0.537301841096344,0.3960752940869214,test,homogeneous
74,0.564759198007673,0.676340088030141,0.5034834232185885,test,homogeneous
92,0.6919952372895137,0.8284060308759993,0.6159591320762676,test,homogeneous
108,0.8692712322996177,1.0337935523933182,0.7780466707044232,test,homogeneous
125,0.9606906542933519,1.1450786925524916,0.8576969383142017,test,homogeneous
137,1.0,1.1948498115974437,0.8900351961036209,test,homogeneous
