lum,pscale,up_std,low_std,obs,background
144,0.5762254670567717,0.7070527051108452,0.5054494987694401,sub7,homogeneous
159,0.7804131264012666,0.9549343050161163,0.687979747097692,sub7,homogeneous
176,0.8893899192966107,1.091463400783088,0.785204358816725,sub7,homogeneous
188,1.0,1.2286187991327653,0.878346751907958,sub7,homogeneous
73,0.0,0.0,0.0,test,variegated
79,0.07478721291054496,0.11174131927440774,0.041803451641464054,test,variegated
87,0.19046075031063944,0.23945520319408511,0.1566937652504655,test,variegated
99,0.3464579783389691,0.4173162423614205,0.3020470154812397,test,variegated
111,0.4669373455577594,0.5579135854662503,0.412696160799886,test,variegated
125,0.5981019558373903,0.7134388334011831,0.5326147618072568,test,variegated
144,0.7290030384379844,0.8660765886709324,0.6492802816688921,test,variegated
159,0.8282837366507615,0.9834482914949861,0.7404439432467564,test,variegated
176,0.9419207685046435,1.1182475658919524,0.8416512920668837,test,variegated
188,1.0,1.183960718066763,0.892840471800298,test,variegated
73,0.0,0.0,0.0,test,homogeneous
79,0.03572290151116008,0.06996969857935235,0.0030107482598526665,test,homogeneous
87,0.09822604249545207,0.13862104914583012,0.06412109267929864,test,homogeneous
99,0.2198794312772777,0.27395864621924015,0.18169326896391447,test,homogeneous
111,0.39674989925370574,0.48156684901757185,0.3464344628843966,test,homogeneous
125,0.5128484709402719,0.6149716880040323,0.4521513191157589,test,homogeneous
144,0.6521699494702289,0.7827965464102772,0.5776978100883401,test,homogeneous
159,0.8305174015604481,0.9917478524151753,0.7391340201316148,test,homogeneous
176,0.930908556193107,1.1099356979838597,0.8289571612476807,test,homogeneous
188,1.0,1.195131629655446,0.8862609764908733,test,homogeneous
