tar_lum,mat_lum,target_bg,match_bg,spacing
28.8,27.874878748787488,gray,gray,even
28.8,24.18024180241802,gray,gray,even
28.8,28.117981179811803,gray,gray,even
28.8,29.95489954899549,gray,gray,even
28.8,27.74682746827468,gray,gray,even
28.8,24.767197671976717,gray,gray,even
28.8,25.016150161501606,gray,gray,even
28.8,36.9691196911969,gray,gray,even
28.8,31.862018620186202,gray,gray,even
28.8,28.40593405934059,gray,gray,even
28.8,32.82467824678247,gray,gray,even
28.8,33.20753207532076,gray,gray,even
28.8,30.331903319033195,gray,gray,even
28.8,27.54337543375434,gray,gray,even
28.8,29.47649476494765,gray,gray,even
28.8,31.4479644796448,gray,gray,even
28.8,29.99454994549945,gray,gray,even
28.8,31.06836068360684,gray,gray,even
28.8,25.495204952049516,gray,gray,even
28.8,26.42926429264293,gray,gray,even
28.8,28.76408764087641,gray,gray,even
28.8,28.737437374373744,gray,gray,even
28.8,30.52690526905269,gray,gray,even
28.8,27.688976889768895,gray,gray,even
28.8,26.310313103131033,gray,gray,even
28.8,24.767847678476787,gray,gray,even
28.8,30.14470144701447,gray,gray,even
28.8,31.225662256622574,gray,gray,even
28.8,30.95655956559565,gray,gray,even
28.8,31.58186581865819,gray,gray,even
28.8,28.471584715847158,gray,gray,even
28.8,28.33573335733357,gray,gray,even
28.8,27.465374653746533,gray,gray,even
28.8,27.84822848228482,gray,gray,even
28.8,29.065040650406505,gray,gray,even
28.8,29.822948229482297,gray,gray,even
28.8,28.693236932369324,gray,gray,even
28.8,25.953459534595343,gray,gray,even
28.8,28.4039840398404,gray,gray,even
28.8,27.782577825778255,gray,gray,even
28.8,32.54842548425484,gray,gray,even
28.8,27.053270532705326,gray,gray,even
36.1,30.826558265582648,gray,gray,even
36.1,35.69120691206911,gray,gray,even
36.1,30.55290552905529,gray,gray,even
36.1,44.659996599966,gray,gray,even
36.1,40.72550725507254,gray,gray,even
36.1,43.302133021330214,gray,gray,even
36.1,40.31145311453115,gray,gray,even
36.1,44.5358453584536,gray,gray,even
36.1,35.99150991509915,gray,gray,even
36.1,35.52285522855229,gray,gray,even
36.1,37.05882058820588,gray,gray,even
36.1,31.91141911419114,gray,gray,even
36.1,37.55217552175522,gray,gray,even
36.1,33.70283702837028,gray,gray,even
36.1,35.6840568405684,gray,gray,even
36.1,38.821638216382155,gray,gray,even
36.1,36.98341983419834,gray,gray,even
36.1,33.890038900389,gray,gray,even
36.1,41.541915419154186,gray,gray,even
36.1,40.949759497594975,gray,gray,even
36.1,32.131121311213114,gray,gray,even
36.1,36.01036010360104,gray,gray,even
36.1,35.1510515105151,gray,gray,even
36.1,36.94181941819418,gray,gray,even
36.1,41.11746117461175,gray,gray,even
36.1,39.16549165491655,gray,gray,even
36.1,34.92809928099281,gray,gray,even
36.1,37.48782487824878,gray,gray,even
36.1,35.01130011300113,gray,gray,even
36.1,37.42867428674287,gray,gray,even
36.1,36.1540115401154,gray,gray,even
36.1,38.31333313333133,gray,gray,even
36.1,40.0319503195032,gray,gray,even
36.1,36.10461104611046,gray,gray,even
36.1,39.155741557415574,gray,gray,even
36.1,31.90231902319023,gray,gray,even
36.1,36.61031610316103,gray,gray,even
36.1,34.41134411344113,gray,gray,even
36.1,33.752237522375225,gray,gray,even
36.1,42.30307303073032,gray,gray,even
36.1,37.293472934729344,gray,gray,even
36.1,35.479954799548004,gray,gray,even
36.1,34.51924519245193,gray,gray,even
36.1,46.49366493664937,gray,gray,even
36.1,35.55145551455515,gray,gray,even
36.1,31.09371093710937,gray,gray,even
36.1,30.03485034850349,gray,gray,even
36.1,37.34872348723487,gray,gray,even
36.1,36.414014140141404,gray,gray,even
36.1,42.75937759377594,gray,gray,even
36.1,49.18014180141803,gray,gray,even
36.1,29.581145811458114,gray,gray,even
36.1,36.172861728617285,gray,gray,even
36.1,32.23317233172332,gray,gray,even
36.1,31.42651426514265,gray,gray,even
36.1,32.08237082370824,gray,gray,even
36.1,30.24090240902409,gray,gray,even
36.1,32.84677846778468,gray,gray,even
36.1,34.58359583595836,gray,gray,even
36.1,28.52813528135281,gray,gray,even
36.1,34.982699826998264,gray,gray,even
36.1,37.99352993529936,gray,gray,even
36.1,34.37364373643737,gray,gray,even
36.1,29.49079490794908,gray,gray,even
36.1,29.89834898348984,gray,gray,even
36.1,49.48954489544895,gray,gray,even
36.1,41.118111181111814,gray,gray,even
36.1,35.45395453954539,gray,gray,even
36.1,42.696326963269634,gray,gray,even
36.1,43.32358323583236,gray,gray,even
36.1,38.61038610386104,gray,gray,even
36.1,34.04019040190402,gray,gray,even
36.1,37.208972089720895,gray,gray,even
36.1,40.44015440154402,gray,gray,even
36.1,38.05723057230572,gray,gray,even
36.1,39.81809818098181,gray,gray,even
36.1,30.68355683556836,gray,gray,even
36.1,32.21432214322143,gray,gray,even
36.1,36.04091040910409,gray,gray,even
36.1,35.99735997359973,gray,gray,even
36.1,38.930189301893016,gray,gray,even
36.1,34.278742787427866,gray,gray,even
36.1,32.019970199701994,gray,gray,even
36.1,29.491444914449144,gray,gray,even
36.1,38.30358303583036,gray,gray,even
36.1,40.075500755007546,gray,gray,even
36.1,39.634146341463406,gray,gray,even
36.1,40.65920659206592,gray,gray,even
36.1,35.56185561855619,gray,gray,even
36.1,35.33890338903389,gray,gray,even
36.1,33.91278912789128,gray,gray,even
36.1,34.539395393953946,gray,gray,even
36.1,36.53491534915349,gray,gray,even
36.1,37.77642776427764,gray,gray,even
36.1,35.92455924559245,gray,gray,even
36.1,31.43431434314343,gray,gray,even
36.1,35.45070450704507,gray,gray,even
36.1,34.43214432144322,gray,gray,even
36.1,42.24392243922439,gray,gray,even
36.1,33.237432374323745,gray,gray,even
43.3,35.99930999309993,gray,gray,even
43.3,42.7340273402734,gray,gray,even
43.3,35.619706197061966,gray,gray,even
43.3,55.15175151751517,gray,gray,even
43.3,49.70404704047041,gray,gray,even
43.3,53.271932719327204,gray,gray,even
43.3,49.13139131391314,gray,gray,even
43.3,54.97949979499795,gray,gray,even
43.3,43.150031500315,gray,gray,even
43.3,42.50067500675007,gray,gray,even
43.3,44.62749627496275,gray,gray,even
43.3,37.50082500825008,gray,gray,even
43.3,45.31065310653106,gray,gray,even
43.3,39.98124981249813,gray,gray,even
43.3,42.72427724277243,gray,gray,even
43.3,47.06762067620677,gray,gray,even
43.3,44.52349523495236,gray,gray,even
43.3,40.23995239952399,gray,gray,even
43.3,50.83505835058351,gray,gray,even
43.3,50.014750147501466,gray,gray,even
43.3,37.80502805028051,gray,gray,even
43.3,43.17603176031761,gray,gray,even
43.3,41.98651986519865,gray,gray,even
43.3,44.465644656446564,gray,gray,even
43.3,50.24615246152462,gray,gray,even
43.3,47.544075440754405,gray,gray,even
43.3,41.67711677116771,gray,gray,even
43.3,45.2209522095221,gray,gray,even
43.3,41.79281792817928,gray,gray,even
43.3,45.13970139701397,gray,gray,even
43.3,43.374933749337494,gray,gray,even
43.3,46.36431364313643,gray,gray,even
43.3,48.7439874398744,gray,gray,even
43.3,43.306683066830665,gray,gray,even
43.3,47.530425304253036,gray,gray,even
43.3,37.48847488474885,gray,gray,even
43.3,44.00674006740068,gray,gray,even
43.3,40.96210962109621,gray,gray,even
43.3,40.04885048850488,gray,gray,even
43.3,51.88806888068881,gray,gray,even
43.3,44.952499524995254,gray,gray,even
43.3,42.44152441524415,gray,gray,even
43.3,41.110961109611104,gray,gray,even
43.3,57.69067690676906,gray,gray,even
43.3,42.54032540325403,gray,gray,even
43.3,36.369163691636906,gray,gray,even
43.3,34.902749027490266,gray,gray,even
43.3,45.029200292002926,gray,gray,even
43.3,43.735037350373496,gray,gray,even
43.3,52.51987519875199,gray,gray,even
43.3,61.410014100141,gray,gray,even
43.3,34.27484274842748,gray,gray,even
43.3,43.4009340093401,gray,gray,even
43.3,37.946079460794614,gray,gray,even
43.3,36.82936829368294,gray,gray,even
43.3,37.73742737427374,gray,gray,even
43.3,35.18745187451874,gray,gray,even
43.3,38.79628796287963,gray,gray,even
43.3,41.200012000120005,gray,gray,even
43.3,32.816878168781685,gray,gray,even
43.3,41.75251752517525,gray,gray,even
43.3,45.92165921659217,gray,gray,even
43.3,40.909459094590936,gray,gray,even
43.3,34.14939149391494,gray,gray,even
43.3,34.71359713597136,gray,gray,even
43.3,61.83836838368384,gray,gray,even
43.3,50.24810248102481,gray,gray,even
43.3,42.40577405774058,gray,gray,even
43.3,52.43277432774328,gray,gray,even
43.3,53.30118301183012,gray,gray,even
43.3,46.77576775767758,gray,gray,even
43.3,40.4479544795448,gray,gray,even
43.3,44.83549835498355,gray,gray,even
43.3,49.30949309493096,gray,gray,even
43.3,46.010060100601,gray,gray,even
43.3,48.44758447584476,gray,gray,even
43.3,35.80040800408004,gray,gray,even
43.3,37.92072920729207,gray,gray,even
43.3,43.218282182821824,gray,gray,even
43.3,43.15783157831578,gray,gray,even
43.3,47.2190721907219,gray,gray,even
43.3,40.77815778157782,gray,gray,even
43.3,37.650976509765094,gray,gray,even
43.3,34.15004150041501,gray,gray,even
43.3,46.350663506635065,gray,gray,even
43.3,48.80378803788038,gray,gray,even
43.3,48.19343193431934,gray,gray,even
43.3,49.61239612396124,gray,gray,even
43.3,42.55527555275553,gray,gray,even
43.3,42.24587245872458,gray,gray,even
43.3,40.271152711527115,gray,gray,even
43.3,41.13956139561395,gray,gray,even
43.3,43.90208902089021,gray,gray,even
43.3,45.621356213562144,gray,gray,even
43.3,43.05708057080571,gray,gray,even
43.3,36.84041840418404,gray,gray,even
43.3,42.40122401224012,gray,gray,even
43.3,40.990709907099074,gray,gray,even
43.3,51.806818068180675,gray,gray,even
43.3,39.33644336443364,gray,gray,even
50.5,41.17141171411714,gray,gray,even
50.5,49.77684776847769,gray,gray,even
50.5,40.68715687156872,gray,gray,even
50.5,65.0,gray,gray,even
50.5,58.682586825868256,gray,gray,even
